time,PV,G(i),H_sun,T2m,WS10m,Int
2016-03-13 22:10:00,0.0,0.0,0.0,8.4,2.14,0.0
2016-03-13 23:10:00,0.0,0.0,0.0,7.48,1.72,0.0
2016-03-14 00:10:00,0.0,0.0,0.0,6.57,1.66,0.0
2016-03-14 01:10:00,0.0,0.0,0.0,5.84,1.66,0.0
2016-03-14 02:10:00,0.0,0.0,0.0,5.19,1.66,0.0
2016-03-14 03:10:00,0.0,0.0,0.0,4.62,1.72,0.0
2016-03-14 04:10:00,0.0,0.0,0.0,3.84,1.79,0.0
2016-03-14 05:10:00,0.0,0.0,0.0,3.29,1.66,0.0
2016-03-14 06:10:00,77.04,46.53,5.8,3.46,1.45,0.0
2016-03-14 07:10:00,449.1,189.61,15.99,6.37,1.03,0.0
2016-03-14 08:10:00,1433.28,577.0,25.39,10.25,1.59,0.0
2016-03-14 09:10:00,1945.32,783.85,33.43,11.67,3.24,0.0
2016-03-14 10:10:00,2007.03,806.58,39.29,12.48,4.48,0.0
2016-03-14 11:10:00,2240.34,908.07,42.1,13.07,4.76,0.0
2016-03-14 12:10:00,2007.87,809.07,41.27,13.12,4.69,0.0
2016-03-14 13:10:00,1052.49,422.1,37.0,13.22,4.9,0.0
2016-03-14 14:10:00,823.89,333.59,30.06,12.92,4.34,0.0
2016-03-14 15:10:00,109.5,58.65,21.33,12.54,3.31,0.0
2016-03-14 16:10:00,175.8,86.75,11.51,12.18,2.21,0.0
2016-03-14 17:10:00,0.0,0.0,0.0,10.9,1.1,0.0
2016-03-14 18:10:00,0.0,0.0,0.0,10.61,0.41,0.0
2016-03-14 19:10:00,0.0,0.0,0.0,7.85,1.38,0.0
2016-03-14 20:10:00,0.0,0.0,0.0,6.84,1.38,0.0
2016-03-14 21:10:00,0.0,0.0,0.0,5.55,1.52,0.0
2016-03-14 22:10:00,0.0,0.0,0.0,4.07,1.72,0.0
2016-03-14 23:10:00,0.0,0.0,0.0,3.47,1.59,0.0
2016-03-15 00:10:00,0.0,0.0,0.0,3.22,1.52,0.0
2016-03-15 01:10:00,0.0,0.0,0.0,3.18,1.31,0.0
2016-03-15 02:10:00,0.0,0.0,0.0,3.41,0.97,0.0
2016-03-15 03:10:00,0.0,0.0,0.0,4.01,0.62,0.0
2016-03-15 04:10:00,0.0,0.0,0.0,3.72,0.62,0.0
2016-03-15 05:10:00,0.0,0.0,0.0,3.17,0.76,0.0
2016-03-15 06:10:00,163.83,92.84,6.13,2.8,1.03,0.0
2016-03-15 07:10:00,726.45,297.89,16.33,5.04,0.55,0.0
2016-03-15 08:10:00,1211.64,482.79,25.75,7.6,1.03,0.0
2016-03-15 09:10:00,1842.66,742.82,33.81,9.75,2.07,0.0
2016-03-15 10:10:00,1525.71,610.92,39.69,11.24,2.97,0.0
2016-03-15 11:10:00,843.69,342.76,42.49,12.26,3.38,0.0
2016-03-15 12:10:00,668.1,276.46,41.65,13.05,3.1,0.0
2016-03-15 13:10:00,590.58,247.43,37.34,13.42,2.28,0.0
2016-03-15 14:10:00,173.46,85.14,30.36,13.43,0.9,0.0
2016-03-15 15:10:00,423.0,183.03,21.59,13.25,0.9,0.0
2016-03-15 16:10:00,152.31,76.77,11.75,12.44,2.34,0.0
2016-03-15 17:10:00,0.0,0.0,0.0,10.96,3.79,0.0
2016-03-15 18:10:00,0.0,0.0,0.0,9.27,4.9,0.0
2016-03-15 19:10:00,0.0,0.0,0.0,7.99,5.31,0.0
2016-03-15 20:10:00,0.0,0.0,0.0,6.97,5.17,0.0
2016-03-15 21:10:00,0.0,0.0,0.0,6.1,5.03,0.0
2016-03-15 22:10:00,0.0,0.0,0.0,5.79,4.9,0.0
2016-03-15 23:10:00,0.0,0.0,0.0,5.65,4.48,0.0
2016-03-16 00:10:00,0.0,0.0,0.0,5.65,4.28,0.0
2016-03-16 01:10:00,0.0,0.0,0.0,5.56,4.41,0.0
2016-03-16 02:10:00,0.0,0.0,0.0,5.45,4.55,0.0
2016-03-16 03:10:00,0.0,0.0,0.0,5.32,4.69,0.0
2016-03-16 04:10:00,0.0,0.0,0.0,5.1,4.83,0.0
2016-03-16 05:10:00,0.0,0.0,0.0,4.99,4.83,0.0
2016-03-16 06:10:00,14.73,15.14,6.47,5.05,5.03,0.0
2016-03-16 07:10:00,294.0,128.08,16.67,5.32,5.31,0.0
2016-03-16 08:10:00,1196.22,460.44,26.11,6.04,5.86,0.0
2016-03-16 09:10:00,1840.05,707.05,34.19,6.88,6.48,0.0
2016-03-16 10:10:00,1663.77,641.79,40.09,8.0,7.17,0.0
2016-03-16 11:10:00,900.78,355.66,42.89,8.85,7.03,0.0
2016-03-16 12:10:00,1689.12,658.23,42.03,9.79,6.97,0.0
2016-03-16 13:10:00,1510.95,589.46,37.68,10.44,6.97,0.0
2016-03-16 14:10:00,652.77,264.54,30.65,10.47,6.83,0.0
2016-03-16 15:10:00,285.87,127.12,21.85,10.27,5.79,0.0
2016-03-16 16:10:00,145.68,73.07,11.99,9.95,5.1,0.0
2016-03-16 17:10:00,0.0,1.89,1.59,9.37,4.55,0.0
2016-03-16 18:10:00,0.0,0.0,0.0,9.09,4.34,0.0
2016-03-16 19:10:00,0.0,0.0,0.0,8.75,4.9,0.0
2016-03-16 20:10:00,0.0,0.0,0.0,8.42,5.03,0.0
2016-03-16 21:10:00,0.0,0.0,0.0,8.0,4.83,0.0
2016-03-16 22:10:00,0.0,0.0,0.0,7.73,4.55,0.0
2016-03-16 23:10:00,0.0,0.0,0.0,7.54,4.14,0.0
2016-03-17 00:10:00,0.0,0.0,0.0,7.59,3.66,0.0
2016-03-17 01:10:00,0.0,0.0,0.0,7.6,3.17,0.0
2016-03-17 02:10:00,0.0,0.0,0.0,7.46,2.62,0.0
2016-03-17 03:10:00,0.0,0.0,0.0,7.29,2.07,0.0
2016-03-17 04:10:00,0.0,0.0,0.0,7.11,1.52,0.0
2016-03-17 05:10:00,0.0,0.0,0.0,6.57,1.17,0.0
2016-03-17 06:10:00,107.76,61.43,6.8,6.5,0.97,0.0
2016-03-17 07:10:00,533.04,222.6,17.02,7.11,0.97,0.0
2016-03-17 08:10:00,1404.39,563.37,26.48,8.43,1.03,0.0
2016-03-17 09:10:00,1932.48,786.99,34.57,9.73,1.59,0.0
2016-03-17 10:10:00,2267.34,937.12,40.49,10.82,2.14,0.0
2016-03-17 11:10:00,2371.35,991.8,43.29,11.76,2.14,0.0
2016-03-17 12:10:00,2342.37,985.5,42.4,12.49,1.93,0.0
2016-03-17 13:10:00,2103.48,878.34,38.01,12.92,1.66,0.0
2016-03-17 14:10:00,1716.72,706.71,30.95,13.18,1.45,0.0
2016-03-17 15:10:00,1153.86,475.21,22.11,13.12,1.03,0.0
2016-03-17 16:10:00,502.14,228.8,12.23,12.82,0.69,0.0
2016-03-17 17:10:00,2.25,7.57,1.82,11.91,1.24,0.0
2016-03-17 18:10:00,0.0,0.0,0.0,9.99,1.86,0.0
2016-03-17 19:10:00,0.0,0.0,0.0,8.33,1.52,0.0
2016-03-17 20:10:00,0.0,0.0,0.0,7.07,1.52,0.0
2016-03-17 21:10:00,0.0,0.0,0.0,6.12,1.52,0.0
2016-03-17 22:10:00,0.0,0.0,0.0,5.21,1.59,0.0
2016-03-17 23:10:00,0.0,0.0,0.0,4.54,1.59,0.0
2016-03-18 00:10:00,0.0,0.0,0.0,4.08,1.52,0.0
2016-03-18 01:10:00,0.0,0.0,0.0,3.73,1.52,0.0
2016-03-18 02:10:00,0.0,0.0,0.0,3.24,1.52,0.0
2016-03-18 03:10:00,0.0,0.0,0.0,2.88,1.52,0.0
2016-03-18 04:10:00,0.0,0.0,0.0,2.7,1.45,0.0
2016-03-18 05:10:00,0.0,0.0,0.0,2.26,1.52,0.0
2016-03-18 06:10:00,202.2,108.95,7.14,2.02,1.66,0.0
2016-03-18 07:10:00,890.34,360.58,17.36,4.71,1.31,0.0
2016-03-18 08:10:00,1506.93,602.16,26.84,8.3,1.52,0.0
2016-03-18 09:10:00,1989.15,814.07,34.96,10.35,1.66,0.0
2016-03-18 10:10:00,2266.8,948.42,40.89,12.13,1.86,0.0
2016-03-18 11:10:00,2373.99,1004.34,43.69,13.51,2.07,0.0
2016-03-18 12:10:00,2341.89,990.24,42.78,14.51,2.28,0.0
2016-03-18 13:10:00,2111.64,883.06,38.35,15.17,2.34,0.0
2016-03-18 14:10:00,1736.4,715.64,31.24,15.49,2.34,0.0
2016-03-18 15:10:00,1179.66,486.52,22.37,15.46,2.21,0.0
2016-03-18 16:10:00,524.91,240.05,12.47,15.01,1.72,0.0
2016-03-18 17:10:00,4.77,9.46,2.05,13.7,1.79,0.0
2016-03-18 18:10:00,0.0,0.0,0.0,11.81,2.07,0.0
2016-03-18 19:10:00,0.0,0.0,0.0,10.0,2.0,0.0
2016-03-18 20:10:00,0.0,0.0,0.0,8.34,1.93,0.0
2016-03-18 21:10:00,0.0,0.0,0.0,6.96,1.86,0.0
2016-03-18 22:10:00,0.0,0.0,0.0,6.09,1.86,0.0
2016-03-18 23:10:00,0.0,0.0,0.0,5.51,1.72,0.0
2016-03-19 00:10:00,0.0,0.0,0.0,5.19,1.52,0.0
2016-03-19 01:10:00,0.0,0.0,0.0,5.15,1.31,0.0
2016-03-19 02:10:00,0.0,0.0,0.0,5.37,1.1,0.0
2016-03-19 03:10:00,0.0,0.0,0.0,5.34,0.97,0.0
2016-03-19 04:10:00,0.0,0.0,0.0,5.19,0.83,0.0
2016-03-19 05:10:00,0.0,0.0,0.0,4.92,0.69,0.0
2016-03-19 06:10:00,226.11,122.3,7.48,4.74,0.62,0.0
2016-03-19 07:10:00,911.25,373.54,17.71,6.33,0.55,0.0
2016-03-19 08:10:00,1509.18,613.65,27.2,9.57,0.69,0.0
2016-03-19 09:10:00,1967.13,821.66,35.34,12.0,0.97,0.0
2016-03-19 10:10:00,2257.71,962.11,41.29,13.97,1.45,0.0
2016-03-19 11:10:00,2375.7,1018.22,44.09,15.51,2.0,0.0
2016-03-19 12:10:00,2337.21,996.04,43.15,16.56,2.48,0.0
2016-03-19 13:10:00,2115.18,889.23,38.68,17.18,2.76,0.0
2016-03-19 14:10:00,1750.23,725.66,31.53,17.42,2.76,0.0
2016-03-19 15:10:00,1190.73,494.27,22.63,17.3,2.55,0.0
2016-03-19 16:10:00,530.76,244.31,12.71,16.64,1.79,0.0
2016-03-19 17:10:00,6.09,10.41,2.28,15.14,1.79,0.0
2016-03-19 18:10:00,0.0,0.0,0.0,12.86,1.86,0.0
2016-03-19 19:10:00,0.0,0.0,0.0,11.22,1.72,0.0
2016-03-19 20:10:00,0.0,0.0,0.0,9.62,1.66,0.0
2016-03-19 21:10:00,0.0,0.0,0.0,8.27,1.72,0.0
2016-03-19 22:10:00,0.0,0.0,0.0,7.26,1.79,0.0
2016-03-19 23:10:00,0.0,0.0,0.0,6.56,1.79,0.0
2016-03-20 00:10:00,0.0,0.0,0.0,6.05,1.72,0.0
2016-03-20 01:10:00,0.0,0.0,0.0,5.77,1.52,0.0
2016-03-20 02:10:00,0.0,0.0,0.0,5.6,1.38,0.0
2016-03-20 03:10:00,0.0,0.0,0.0,5.35,1.31,0.0
2016-03-20 04:10:00,0.0,0.0,0.0,5.04,1.31,0.0
2016-03-20 05:10:00,0.0,0.0,0.0,4.58,1.31,0.0
2016-03-20 06:10:00,214.41,114.3,7.81,5.01,1.1,0.0
2016-03-20 07:10:00,831.75,342.66,18.06,7.61,0.55,0.0
2016-03-20 08:10:00,1445.19,587.53,27.56,10.41,0.83,0.0
2016-03-20 09:10:00,1933.53,803.94,35.72,12.53,1.24,0.0
2016-03-20 10:10:00,2189.88,920.8,41.69,14.23,2.0,0.0
2016-03-20 11:10:00,2353.56,995.96,44.49,15.52,2.62,0.0
2016-03-20 12:10:00,2022.87,844.7,43.53,16.32,2.83,0.0
2016-03-20 13:10:00,858.36,355.95,39.01,16.72,2.83,0.0
2016-03-20 14:10:00,825.99,342.72,31.82,16.77,2.62,0.0
2016-03-20 15:10:00,1020.18,422.78,22.89,16.62,2.34,0.0
2016-03-20 16:10:00,388.83,179.51,12.95,16.0,1.59,0.0
2016-03-20 17:10:00,10.89,16.21,2.51,14.9,1.59,0.0
2016-03-20 18:10:00,0.0,0.0,0.0,13.03,1.72,0.0
2016-03-20 19:10:00,0.0,0.0,0.0,11.78,1.86,0.0
2016-03-20 20:10:00,0.0,0.0,0.0,11.02,1.93,0.0
2016-03-20 21:10:00,0.0,0.0,0.0,10.12,2.14,0.0
2016-03-20 22:10:00,0.0,0.0,0.0,9.54,2.14,0.0
2016-03-20 23:10:00,0.0,0.0,0.0,9.3,2.07,0.0
2016-03-21 00:10:00,0.0,0.0,0.0,8.82,1.93,0.0
2016-03-21 01:10:00,0.0,0.0,0.0,8.16,1.72,0.0
2016-03-21 02:10:00,0.0,0.0,0.0,7.34,1.45,0.0
2016-03-21 03:10:00,0.0,0.0,0.0,7.11,1.17,0.0
2016-03-21 04:10:00,0.0,0.0,0.0,7.62,0.83,0.0
2016-03-21 05:10:00,0.0,0.0,0.0,7.69,0.41,0.0
2016-03-21 06:10:00,160.65,85.27,8.15,7.67,0.14,0.0
2016-03-21 07:10:00,827.1,342.98,18.4,8.71,0.28,0.0
2016-03-21 08:10:00,1405.83,575.08,27.93,11.14,0.55,0.0
2016-03-21 09:10:00,1802.34,753.14,36.11,12.71,0.69,0.0
2016-03-21 10:10:00,2087.1,895.53,42.09,14.06,0.69,0.0
2016-03-21 11:10:00,2266.02,989.38,44.89,15.04,0.76,0.0
2016-03-21 12:10:00,2268.42,986.9,43.9,15.44,0.97,0.0
2016-03-21 13:10:00,1987.23,842.01,39.34,15.54,1.31,0.0
2016-03-21 14:10:00,1629.69,676.77,32.11,15.68,1.52,0.0
2016-03-21 15:10:00,804.33,334.64,23.15,15.16,1.52,0.0
2016-03-21 16:10:00,516.93,236.2,13.18,14.69,1.17,0.0
2016-03-21 17:10:00,16.26,22.46,2.73,14.03,0.41,0.0
2016-03-21 18:10:00,0.0,0.0,0.0,12.37,1.17,0.0
2016-03-21 19:10:00,0.0,0.0,0.0,11.05,1.66,0.0
2016-03-21 20:10:00,0.0,0.0,0.0,9.99,1.86,0.0
2016-03-21 21:10:00,0.0,0.0,0.0,9.35,1.86,0.0
2016-03-21 22:10:00,0.0,0.0,0.0,8.73,1.86,0.0
2016-03-21 23:10:00,0.0,0.0,0.0,8.41,1.86,0.0
2016-03-22 00:10:00,0.0,0.0,0.0,7.98,1.93,0.0
2016-03-22 01:10:00,0.0,0.0,0.0,7.55,1.86,0.0
2016-03-22 02:10:00,0.0,0.0,0.0,7.25,1.72,0.0
2016-03-22 03:10:00,0.0,0.0,0.0,6.9,1.59,0.0
2016-03-22 04:10:00,0.0,0.0,0.0,7.01,1.38,0.0
2016-03-22 05:10:00,0.0,0.0,0.0,7.0,1.24,0.0
2016-03-22 06:10:00,188.79,98.57,8.49,6.85,1.24,0.0
2016-03-22 07:10:00,420.72,179.52,18.75,8.91,1.31,0.0
2016-03-22 08:10:00,1325.13,544.51,28.29,10.76,0.0,0.0
2016-03-22 09:10:00,1498.23,624.56,36.49,12.28,0.0,0.0
2016-03-22 10:10:00,1723.32,701.61,42.49,13.51,2.9,0.0
2016-03-22 11:10:00,620.64,259.61,45.29,14.29,3.24,0.0
2016-03-22 12:10:00,1873.74,766.67,44.27,15.1,3.72,0.0
2016-03-22 13:10:00,1412.64,572.04,39.67,15.1,3.86,0.0
2016-03-22 14:10:00,1470.45,594.45,32.4,15.19,3.86,0.0
2016-03-22 15:10:00,355.89,157.23,23.4,15.16,3.93,0.0
2016-03-22 16:10:00,522.03,236.14,13.42,14.62,3.45,0.0
2016-03-22 17:10:00,18.72,24.92,2.96,13.4,2.97,0.0
2016-03-22 18:10:00,0.0,0.0,0.0,11.76,2.76,0.0
2016-03-22 19:10:00,0.0,0.0,0.0,11.32,2.9,0.0
2016-03-22 20:10:00,0.0,0.0,0.0,10.42,2.83,0.0
2016-03-22 21:10:00,0.0,0.0,0.0,9.86,3.24,0.0
2016-03-22 22:10:00,0.0,0.0,0.0,9.86,4.07,0.0
2016-03-22 23:10:00,0.0,0.0,0.0,9.62,4.41,0.0
2016-03-23 00:10:00,0.0,0.0,0.0,9.17,4.41,0.0
2016-03-23 01:10:00,0.0,0.0,0.0,8.8,4.21,0.0
2016-03-23 02:10:00,0.0,0.0,0.0,8.54,3.79,0.0
2016-03-23 03:10:00,0.0,0.0,0.0,8.08,3.17,0.0
2016-03-23 04:10:00,0.0,0.0,0.0,7.92,2.83,0.0
2016-03-23 05:10:00,0.0,0.0,0.0,7.29,2.41,0.0
2016-03-23 06:10:00,146.22,75.91,8.82,6.73,2.14,0.0
2016-03-23 07:10:00,896.55,367.62,19.1,8.33,1.17,0.0
2016-03-23 08:10:00,1527.96,615.57,28.65,10.4,1.72,0.0
2016-03-23 09:10:00,2021.07,819.01,36.87,11.72,3.03,0.0
2016-03-23 10:10:00,2327.04,954.63,42.89,12.81,3.66,0.0
2016-03-23 11:10:00,2434.92,1012.85,45.69,13.65,3.38,0.0
2016-03-23 12:10:00,2377.41,1003.66,44.64,14.25,2.41,0.0
2016-03-23 13:10:00,2068.62,868.95,40.0,14.67,1.79,0.0
2016-03-23 14:10:00,559.17,237.39,32.68,14.51,0.97,0.0
2016-03-23 15:10:00,1000.62,415.62,23.65,13.97,0.48,0.0
2016-03-23 16:10:00,477.57,215.16,13.65,13.12,1.79,0.0
2016-03-23 17:10:00,6.27,10.41,3.18,11.66,2.55,0.0
2016-03-23 18:10:00,0.0,0.0,0.0,10.16,2.34,0.0
2016-03-23 19:10:00,0.0,0.0,0.0,9.2,1.72,0.0
2016-03-23 20:10:00,0.0,0.0,0.0,7.63,1.24,0.0
2016-03-23 21:10:00,0.0,0.0,0.0,6.41,1.31,0.0
2016-03-23 22:10:00,0.0,0.0,0.0,5.21,1.66,0.0
2016-03-23 23:10:00,0.0,0.0,0.0,4.39,1.93,0.0
2016-03-24 00:10:00,0.0,0.0,0.0,4.23,2.14,0.0
2016-03-24 01:10:00,0.0,0.0,0.0,3.91,2.14,0.0
2016-03-24 02:10:00,0.0,0.0,0.0,3.81,2.07,0.0
2016-03-24 03:10:00,0.0,0.0,0.0,3.7,1.93,0.0
2016-03-24 04:10:00,0.0,0.0,0.0,3.7,1.79,0.0
2016-03-24 05:10:00,0.0,0.0,0.0,3.41,1.72,0.0
2016-03-24 06:10:00,290.46,147.87,9.16,3.63,1.45,0.0
2016-03-24 07:10:00,980.67,398.98,19.44,6.71,1.1,0.0
2016-03-24 08:10:00,1587.78,638.88,29.02,9.66,1.66,0.0
2016-03-24 09:10:00,2066.19,846.62,37.26,11.44,2.21,0.0
2016-03-24 10:10:00,2339.04,978.87,43.29,12.71,2.28,0.0
2016-03-24 11:10:00,2415.0,1025.72,46.09,13.7,2.07,0.0
2016-03-24 12:10:00,2375.49,1014.97,45.02,14.54,1.86,0.0
2016-03-24 13:10:00,2128.5,899.77,40.33,15.05,1.72,0.0
2016-03-24 14:10:00,1774.17,735.44,32.97,15.31,1.93,0.0
2016-03-24 15:10:00,1213.98,500.31,23.91,15.22,2.14,0.0
2016-03-24 16:10:00,562.35,255.14,13.88,14.86,1.93,0.0
2016-03-24 17:10:00,24.03,31.02,3.41,13.63,1.45,0.0
2016-03-24 18:10:00,0.0,0.0,0.0,11.5,1.45,0.0
2016-03-24 19:10:00,0.0,0.0,0.0,10.09,2.07,0.0
2016-03-24 20:10:00,0.0,0.0,0.0,9.21,2.14,0.0
2016-03-24 21:10:00,0.0,0.0,0.0,7.95,2.0,0.0
2016-03-24 22:10:00,0.0,0.0,0.0,6.94,1.93,0.0
2016-03-24 23:10:00,0.0,0.0,0.0,6.54,2.0,0.0
2016-03-25 00:10:00,0.0,0.0,0.0,6.3,2.07,0.0
2016-03-25 01:10:00,0.0,0.0,0.0,6.08,2.0,0.0
2016-03-25 02:10:00,0.0,0.0,0.0,6.12,1.93,0.0
2016-03-25 03:10:00,0.0,0.0,0.0,5.81,2.07,0.0
2016-03-25 04:10:00,0.0,0.0,0.0,5.8,2.21,0.0
2016-03-25 05:10:00,0.0,0.0,0.0,5.99,2.21,0.0
2016-03-25 06:10:00,224.01,112.67,9.5,6.37,2.14,0.0
2016-03-25 07:10:00,573.24,237.35,19.79,7.64,1.17,0.0
2016-03-25 08:10:00,975.51,393.31,29.38,9.96,1.17,0.0
2016-03-25 09:10:00,1452.21,591.75,37.64,11.29,1.03,0.0
2016-03-25 10:10:00,1303.8,537.21,43.69,12.62,0.62,0.0
2016-03-25 11:10:00,1250.22,519.98,46.49,13.74,0.34,0.0
2016-03-25 12:10:00,1920.84,816.24,45.39,14.62,0.9,0.0
2016-03-25 13:10:00,1718.43,717.73,40.65,14.99,1.31,0.0
2016-03-25 14:10:00,1449.69,599.28,33.25,14.96,1.24,0.0
2016-03-25 15:10:00,985.32,408.43,24.16,14.75,1.1,0.0
2016-03-25 16:10:00,218.52,104.58,14.11,14.33,1.17,0.0
2016-03-25 17:10:00,12.33,14.19,3.63,13.44,1.03,0.0
2016-03-25 18:10:00,0.0,0.0,0.0,12.2,0.83,0.0
2016-03-25 19:10:00,0.0,0.0,0.0,12.14,0.62,0.0
2016-03-25 20:10:00,0.0,0.0,0.0,11.93,0.48,0.0
2016-03-25 21:10:00,0.0,0.0,0.0,11.05,0.69,0.0
2016-03-25 22:10:00,0.0,0.0,0.0,10.39,0.62,0.0
2016-03-25 23:10:00,0.0,0.0,0.0,9.76,0.62,0.0
2016-03-26 00:10:00,0.0,0.0,0.0,8.91,0.83,0.0
2016-03-26 01:10:00,0.0,0.0,0.0,7.52,1.03,0.0
2016-03-26 02:10:00,0.0,0.0,0.0,6.68,1.1,0.0
2016-03-26 03:10:00,0.0,0.0,0.0,6.5,1.03,0.0
2016-03-26 04:10:00,0.0,0.0,0.0,6.63,0.97,0.0
2016-03-26 05:10:00,0.0,0.0,0.0,6.74,0.9,0.0
2016-03-26 06:10:00,214.86,107.4,9.83,6.79,0.83,0.0
2016-03-26 07:10:00,899.1,369.38,20.13,8.01,0.41,0.0
2016-03-26 08:10:00,1506.6,616.75,29.74,11.07,0.69,0.0
2016-03-26 09:10:00,1950.36,820.62,38.02,12.74,0.76,0.0
2016-03-26 10:10:00,2195.04,954.15,44.09,13.97,0.48,0.0
2016-03-26 11:10:00,2282.7,1004.12,46.88,14.96,0.55,0.0
2016-03-26 12:10:00,2284.59,1007.67,45.75,15.84,0.62,0.0
2016-03-26 13:10:00,2041.35,885.28,40.98,16.39,0.62,0.0
2016-03-26 14:10:00,1705.59,724.07,33.53,16.7,0.69,0.0
2016-03-26 15:10:00,1174.38,492.87,24.41,16.71,0.9,0.0
2016-03-26 16:10:00,546.3,250.57,14.34,16.53,1.03,0.0
2016-03-26 17:10:00,28.05,32.73,3.86,15.66,0.55,0.0
2016-03-26 18:10:00,0.0,0.0,0.0,14.87,0.28,0.0
2016-03-26 19:10:00,0.0,0.0,0.0,11.2,1.79,0.0
2016-03-26 20:10:00,0.0,0.0,0.0,9.64,2.07,0.0
2016-03-26 21:10:00,0.0,0.0,0.0,8.74,2.07,0.0
2016-03-26 22:10:00,0.0,0.0,0.0,7.83,2.0,0.0
2016-03-26 23:10:00,0.0,0.0,0.0,7.04,1.86,0.0
2016-03-27 00:10:00,0.0,0.0,0.0,6.37,1.79,0.0
2016-03-27 01:10:00,0.0,0.0,0.0,5.83,1.66,0.0
2016-03-27 02:10:00,0.0,0.0,0.0,5.67,1.45,0.0
2016-03-27 03:10:00,0.0,0.0,0.0,6.69,1.03,0.0
2016-03-27 04:10:00,0.0,0.0,0.0,7.24,0.41,0.0
2016-03-27 05:10:00,0.0,0.0,0.0,6.98,0.28,0.0
2016-03-27 06:10:00,248.01,122.82,10.17,6.54,0.21,0.0
2016-03-27 07:10:00,765.93,315.31,20.48,7.97,0.21,0.0
2016-03-27 08:10:00,1382.07,563.74,30.1,10.26,0.41,0.0
2016-03-27 09:10:00,1249.35,512.99,38.4,12.16,0.48,0.0
2016-03-27 10:10:00,1907.88,808.63,44.48,13.86,0.76,0.0
2016-03-27 11:10:00,2287.92,996.62,47.28,15.21,0.97,0.0
2016-03-27 12:10:00,2219.1,966.31,46.12,16.37,1.03,0.0
2016-03-27 13:10:00,1481.85,620.25,41.3,16.91,1.31,0.0
2016-03-27 14:10:00,1293.18,536.58,33.81,16.87,1.52,0.0
2016-03-27 15:10:00,726.66,306.37,24.65,16.99,1.45,0.0
2016-03-27 16:10:00,111.48,60.54,14.57,16.43,0.41,0.0
2016-03-27 17:10:00,0.0,2.84,4.08,15.89,0.14,0.0
2016-03-27 18:10:00,0.0,0.0,0.0,15.09,0.28,0.0
2016-03-27 19:10:00,0.0,0.0,0.0,13.27,0.76,0.0
2016-03-27 20:10:00,0.0,0.0,0.0,12.23,1.1,0.0
2016-03-27 21:10:00,0.0,0.0,0.0,11.55,1.24,0.0
2016-03-27 22:10:00,0.0,0.0,0.0,11.19,0.9,0.0
2016-03-27 23:10:00,0.0,0.0,0.0,11.14,0.62,0.0
2016-03-28 00:10:00,0.0,0.0,0.0,10.83,0.62,0.0
2016-03-28 01:10:00,0.0,0.0,0.0,10.3,1.03,0.0
2016-03-28 02:10:00,0.0,0.0,0.0,10.2,1.03,0.0
2016-03-28 03:10:00,0.0,0.0,0.0,10.09,1.17,0.0
2016-03-28 04:10:00,0.0,0.0,0.0,9.98,1.24,0.0
2016-03-28 05:10:00,0.0,0.0,0.0,9.74,1.31,0.0
2016-03-28 06:10:00,152.31,77.72,10.5,9.6,1.24,0.0
2016-03-28 07:10:00,289.41,129.52,20.82,10.47,1.03,0.0
2016-03-28 08:10:00,394.02,170.3,30.46,11.41,1.31,0.0
2016-03-28 09:10:00,537.87,226.25,38.78,11.84,1.38,0.0
2016-03-28 10:10:00,793.8,326.91,44.88,12.75,1.66,0.0
2016-03-28 11:10:00,692.58,288.47,47.68,13.55,1.66,0.0
2016-03-28 12:10:00,1076.4,442.43,46.49,14.39,1.72,0.0
2016-03-28 13:10:00,1402.41,578.84,41.62,15.29,1.66,0.0
2016-03-28 14:10:00,1126.32,466.87,34.09,15.75,0.97,0.0
2016-03-28 15:10:00,367.23,163.23,24.9,15.9,0.9,0.0
2016-03-28 16:10:00,311.22,144.27,14.8,15.64,0.9,0.0
2016-03-28 17:10:00,24.87,22.24,4.3,14.99,0.9,0.0
2016-03-28 18:10:00,0.0,0.0,0.0,13.62,0.62,0.0
2016-03-28 19:10:00,0.0,0.0,0.0,11.87,2.14,0.0
2016-03-28 20:10:00,0.0,0.0,0.0,11.42,2.28,0.0
2016-03-28 21:10:00,0.0,0.0,0.0,10.86,2.34,0.0
2016-03-28 22:10:00,0.0,0.0,0.0,10.44,2.34,0.0
2016-03-28 23:10:00,0.0,0.0,0.0,10.03,2.28,0.0
2016-03-29 00:10:00,0.0,0.0,0.0,9.72,2.14,0.0
2016-03-29 01:10:00,0.0,0.0,0.0,9.58,1.86,0.0
2016-03-29 02:10:00,0.0,0.0,0.0,9.18,1.93,0.0
2016-03-29 03:10:00,0.0,0.0,0.0,9.12,1.86,0.0
2016-03-29 04:10:00,0.0,0.0,0.0,9.07,1.79,0.0
2016-03-29 05:10:00,0.0,0.0,0.0,8.48,1.86,0.0
2016-03-29 06:10:00,326.58,163.95,10.84,8.68,1.52,0.0
2016-03-29 07:10:00,971.49,400.35,21.16,11.08,1.59,0.0
2016-03-29 08:10:00,1582.68,642.42,30.82,13.06,2.34,0.0
2016-03-29 09:10:00,2021.22,831.14,39.16,14.57,3.03,0.0
2016-03-29 10:10:00,2304.69,963.12,45.28,15.83,3.38,0.0
2016-03-29 11:10:00,2403.75,1005.5,48.07,16.72,4.14,0.0
