timestamp,temp_amb,delta_time
2015-07-10 00:00:00,297.904,16416000.0
2015-07-11 00:00:00,298.325,16502400.0
2015-07-12 00:00:00,299.04699999999997,16588800.0
2015-07-13 00:00:00,299.33,16675200.0
2015-07-14 00:00:00,299.87699999999995,16761600.0
2015-07-15 00:00:00,300.62699999999995,16848000.0
2015-07-16 00:00:00,300.986,16934400.0
2015-07-17 00:00:00,301.337,17020800.0
2015-07-18 00:00:00,301.505,17107200.0
2015-07-19 00:00:00,301.36699999999996,17193600.0
2015-07-20 00:00:00,301.327,17280000.0
2015-07-21 00:00:00,301.926,17366400.0
2015-07-22 00:00:00,302.032,17452800.0
2015-07-23 00:00:00,301.279,17539200.0
2015-07-24 00:00:00,300.06399999999996,17625600.0
2015-07-25 00:00:00,299.123,17712000.0
2015-07-26 00:00:00,298.161,17798400.0
2015-07-27 00:00:00,298.45599999999996,17884800.0
2015-07-28 00:00:00,298.50399999999996,17971200.0
2015-07-29 00:00:00,298.798,18057600.0
2015-07-30 00:00:00,298.67699999999996,18144000.0
2015-07-31 00:00:00,298.135,18230400.0
2015-08-01 00:00:00,297.31199999999995,18316800.0
2015-08-02 00:00:00,297.85999999999996,18403200.0
2015-08-03 00:00:00,298.837,18489600.0
2015-08-04 00:00:00,299.512,18576000.0
2015-08-05 00:00:00,300.332,18662400.0
2015-08-06 00:00:00,301.017,18748800.0
2015-08-07 00:00:00,301.371,18835200.0
2015-08-08 00:00:00,301.30499999999995,18921600.0
2015-08-09 00:00:00,300.416,19008000.0
2015-08-10 00:00:00,298.32899999999995,19094400.0
2015-08-11 00:00:00,298.008,19180800.0
2015-08-12 00:00:00,298.794,19267200.0
2015-08-13 00:00:00,299.95799999999997,19353600.0
2015-08-14 00:00:00,298.936,19440000.0
2015-08-15 00:00:00,297.205,19526400.0
2015-08-16 00:00:00,294.90799999999996,19612800.0
2015-08-17 00:00:00,295.029,19699200.0
2015-08-18 00:00:00,295.337,19785600.0
2015-08-19 00:00:00,294.64599999999996,19872000.0
